id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
722989997399567864,Spacious Manhattan Commons with city view!,94684854,Realty Group,Manhattan,Harlem,40.81071499999999,-73.9497931,Entire home/apt,280,1,9,2023-02-19,1.79,2,277,9,
722992412794250697,"Nostrand Ave – #324,Luxury building, 6th floor gym",3223938,Eugene,Brooklyn,East Flatbush,40.65213,-73.94986,Private room,44,30,0,,,394,38,0,
722423675727859786,3 bed room 2bath best location,419395382,Katia,Manhattan,Kips Bay,40.74167,-73.98272,Entire home/apt,378,4,11,2023-03-02,2.54,2,328,11,
723020470583462194,Nostrand Ave – #397 (Rooftop & Laundry),3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.68778,-73.95167,Private room,37,90,0,,,394,15,0,
720562413824837728,Private Artisan Parkside Retreat Near Bay Bikepath,304199796,Robert,Queens,Whitestone,40.77779,-73.80526,Entire home/apt,150,1,4,2023-01-01,0.74,2,20,4,
722438203998406334,Lovely 3-bedroom rental unit with hot tub.,480736889,Madelene,Queens,Laurelton,40.68291,-73.73219,Entire home/apt,447,1,3,2022-11-25,0.67,1,365,3,
720634340601945336,Cottage Guesthouse Studio Loft Close to Manhattan,207205519,Dimitri,Staten Island,Shore Acres,40.60743,-74.06815,Entire home/apt,150,3,0,,,2,90,0,
723028444251109548,Myrtle Ave – #407 (2 blocks to Williamsburg),3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.6962,-73.94744,Private room,39,90,0,,,394,184,0,
722444392922574131,Gorgeous NYC apt,134180270,Oda,Manhattan,Midtown,40.7550058,-73.96805379999999,Entire home/apt,180,2,1,2022-10-01,0.19,2,0,1,
723029810986239533,"Myrtle Ave – #406, 2 blocks to Williamsburg HD TV",3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.69485,-73.94541,Private room,46,90,0,,,394,186,0,
724106912094854757,Lovely 1-bedroom rental unit in Woodside,147087560,Mayra,Queens,Woodside,40.74972,-73.90361,Private room,95,2,12,2022-12-31,2.42,1,323,12,
720734674577622946,Swing into Spring in New York!,24856897,Judy,Staten Island,Stapleton,40.6261876,-74.08396809999999,Entire home/apt,161,3,7,2023-02-19,1.43,1,263,7,
724108112790458125,Luxury Loft Near JFK-LGA Airport & NYC,159747439,Jov,Queens,Jamaica,40.7045,-73.80644,Entire home/apt,183,1,21,2023-03-04,4.96,1,298,21,
724164138450899049,King Size Bed 3BR/2BA Minutes from JFK/LGA/Casino,481048209,Mahboba,Queens,Jamaica,40.70966,-73.79043,Entire home/apt,225,2,6,2023-02-19,1.78,1,140,6,
720788233766408840,La Libertad Room,5117939,Shanti,Brooklyn,Crown Heights,40.67492,-73.91771,Private room,75,3,12,2023-01-09,2.59,3,38,12,
720846084324125677,Lovely 1-bedroom apartment in Prime Williamsburg,331373674,Paloma & German,Brooklyn,Williamsburg,40.71837,-73.95117,Entire home/apt,200,5,1,2022-11-03,0.24,1,10,1,
723098676553963374,Midtown 45 HoteL Room,435080344,Michael,Manhattan,Midtown,40.75211,-73.97138,Entire home/apt,329,2,0,,,4,90,0,
723102096751289220,MidTown 45 Hotel Room,435080344,Michael,Manhattan,Midtown,40.75366,-73.97145,Entire home/apt,329,2,0,,,4,90,0,
723103917535718777,MidtowN 45 Hotel Room,435080344,Michael,Manhattan,Midtown,40.75328,-73.97342,Entire home/apt,319,2,0,,,4,90,0,
724164762115465599,peaceful private 1 bedroom,478732286,Rachel,Brooklyn,Bedford-Stuyvesant,40.695187882446355,-73.94250501351884,Private room,70,1,1,2023-02-17,1,5,358,1,
724176268503296364,Beautiful 1 bedroom with desk and outdoor patio,478732286,Rachel,Brooklyn,Bedford-Stuyvesant,40.694,-73.94444,Private room,74,1,2,2022-10-22,0.42,5,359,2,
723126441692437114,"Peaceful & Tranquil Home, Perfect for a Getaway",480068366,Alfred,Brooklyn,Canarsie,40.6335,-73.91149,Entire home/apt,125,30,3,2022-11-05,0.68,1,311,3,
723141727755088232,Stunning brand new Park Slope garden one bedroom,2934378,Ari,Brooklyn,Park Slope,40.67957,-73.97867,Entire home/apt,119,30,0,,,1,365,0,
724176305399511436,Lovely 1 bedroom with a desk and outdoor patio,478732286,Rachel,Brooklyn,Bedford-Stuyvesant,40.69585,-73.94385,Private room,70,1,5,2023-02-07,1.23,5,359,5,
724202635057398472,Beautiful 1-bed apartment steps from Central Park,11406067,Karina,Manhattan,Harlem,40.80389,-73.9579,Entire home/apt,300,5,2,2023-01-03,0.46,1,0,2,
725488570133338478,2-Bedroom Loft with Full Bathroom in Queens,478853010,Rolanuga,Queens,Jamaica,40.6703763,-73.7693666,Entire home/apt,200,1,0,,,1,364,0,
725539220672963388,Luxe King Room Close to All Attractions,480637402,Terry,Manhattan,Midtown,40.75541,-73.98322,Private room,332,1,0,,,6,330,0,
725541783998653181,Entire Floor in Historic Brooklyn Brownstone,5553355,Ndelea,Brooklyn,Bedford-Stuyvesant,40.68387,-73.94865,Entire home/apt,99,2,11,2023-02-05,2.12,1,22,11,
725546318402991738,Luxury 2-Story City View Suite,480637402,Terry,Manhattan,Midtown,40.75509,-73.98282,Private room,775,1,0,,,6,328,0,
724213067812994825,lovely private room #1,465353472,Luis,Bronx,Highbridge,40.84115,-73.92658,Private room,50,1,11,2023-02-04,2.26,4,323,11,
724258438851833345,Luxury 2BR 2BA in Chelsea/Hudson Yards,206952308,Daria,Manhattan,Chelsea,40.7492,-73.99514,Entire home/apt,399,30,0,,,5,364,0,
724285069714184078,Easy access to Manhattan : Nice Condition room,19303369,Hiroki,Queens,Jackson Heights,40.7515,-73.87841,Private room,29,30,0,,,207,56,0,
725549127755945287,"1bedroom with 
private bathroom 
6Minutefrom train",182329273,Liselotte,Queens,Woodhaven,40.68969,-73.85848,Private room,39,1,7,2023-01-13,1.48,1,339,7,
725553304534332319,Luxe Room With 2 Full Beds Near Time Square,480637402,Terry,Manhattan,Midtown,40.75514,-73.98266,Private room,382,1,0,,,6,327,0,
725562257885618501,Perfectly located Apartment by The Bronx Zoo,481328584,Gleneisha,Bronx,Bronxdale,40.85199778923639,-73.86563335799582,Entire home/apt,99,30,0,,,1,365,0,
725563452745468281,Amazing Luxe Family Suite | Time Square Nearby,480637402,Terry,Manhattan,Midtown,40.75489,-73.98272,Private room,582,1,0,,,6,330,0,
723154128456980268,Authentic New York City Apartment in East Village,72607614,Andrew,Manhattan,East Village,40.72722,-73.9898,Entire home/apt,231,3,7,2023-02-12,1.84,1,25,7,
724285328464936245,Easy access to Manhattan : Nice Condition room,200239515,Shogo,Queens,Jackson Heights,40.75102,-73.87833,Private room,29,30,0,,,192,56,0,
724442948593741619,Sunny Junior 1 Bedroom Condo At Prospect Park.,55033043,Yael,Brooklyn,Prospect-Lefferts Gardens,40.65814,-73.96099,Entire home/apt,240,28,1,2022-11-29,0.31,1,64,1,
723158764530325635,Stylish Midtown East Jewel,469145934,Jaden,Manhattan,Upper East Side,40.76178,-73.96104,Entire home/apt,227,5,15,2023-01-28,3.10,1,9,15,
723256777631401958,Stylish West Central Park 3 Bed Home,94111558,Patrick,Manhattan,Upper West Side,40.80143,-73.96406,Entire home/apt,232,5,16,2023-03-05,3.48,1,3,16,
725570081917331509,Small Luxe Full Bed Near Time Square!,480637402,Terry,Manhattan,Midtown,40.75527,-73.98293,Private room,232,1,2,2022-10-03,0.38,6,328,2,
725575310176164791,Bonita habitación en Nueva York,69286042,Natacha,Manhattan,Washington Heights,40.85802252867601,-73.93054112792015,Private room,80,3,4,2023-01-03,0.81,1,89,4,
725595217854758194,Sweet 4 bedrooms home in Queens,7599988,Wei,Queens,Maspeth,40.72412,-73.89796,Entire home/apt,119,1,12,2023-01-01,2.42,1,64,12,
724474738748381421,The Jade Den,206258817,Mercedes,Brooklyn,East New York,40.67343,-73.87391,Entire home/apt,119,2,18,2023-02-14,4.43,2,56,18,
725622660255589262,Amazing loft close to everything,61831388,Sheva,Brooklyn,Crown Heights,40.67007962541602,-73.94191771745682,Entire home/apt,169,1,30,2023-03-01,6.72,2,51,30,
723287657199251190,Musas CRASH PAD,150532459,Mansa,Queens,Jackson Heights,40.75544,-73.85652,Private room,86,3,0,,,1,365,0,
724478427910818191,Modern 2br Retreat w/Private Backyard Oasis,401597887,Nicholas,Brooklyn,Bedford-Stuyvesant,40.682105989379814,-73.91768087389043,Entire home/apt,125,30,0,,,1,309,0,
725659255837155354,Beautiful and cozy artist apartment in Brooklyn!,3593603,Irina,Brooklyn,Bushwick,40.68663,-73.9057,Entire home/apt,199,1,8,2022-11-05,1.54,1,128,8,
724490366454439566,Urban 2 bed Apt Little Italy/Nolita Best location,481103546,Reema,Manhattan,Nolita,40.7206548,-73.9966534,Entire home/apt,298,3,9,2023-02-14,2.01,2,0,9,
725767536703834448,Cozy private room in the centre near by subway,467482767,Ergun,Queens,Astoria,40.76289,-73.92109,Private room,56,2,23,2023-03-04,5.66,2,293,23,
725792455364919003,"East Village 1br w/ w/d, nr Stuyvesant Park",107434423,Blueground,Manhattan,East Village,40.7299405,-73.9819054,Entire home/apt,253,31,0,,,526,326,0,
725792742255312604,"Gramercy Park 2br w/ w/d & balcony, nr 6 train",107434423,Blueground,Manhattan,Gramercy,40.73401,-73.98165399999999,Entire home/apt,331,31,0,,,526,308,0,
723312573019470197,Cozy 1 Bedroom Condo in Multicultural Flushing NY,368543083,Niccol,Queens,Flushing,40.76272,-73.82854,Entire home/apt,145,2,13,2023-02-19,2.89,1,317,13,
723321436149035519,Spacious Master Bedroom w/Daybed,250735,Willie,Brooklyn,Prospect-Lefferts Gardens,40.65807,-73.96132,Private room,89,2,5,2023-02-13,1.01,3,4,5,
724492948820110361,Spacious light filled and comfortable home,204863778,Elizabeth,Queens,Jamaica Hills,40.71856,-73.79407,Entire home/apt,340,30,0,,,1,179,0,
723322724964202008,Cozy 2BDR in Queens NY Near JFK & LaGuardia.,432868716,Nia,Queens,Jamaica,40.70365,-73.78425,Entire home/apt,175,2,5,2022-12-29,1.01,3,180,5,
723326004107290023,Secret Carriage House,450161902,Natalie,Manhattan,Hell's Kitchen,40.75904,-73.99326,Entire home/apt,568,3,22,2023-02-20,4.20,18,153,22,
725832343729707990,Brand new luxurious 3 bedroom close to JFK and LGA,481334353,Keisha,Queens,St. Albans,40.69912184882667,-73.76628915771866,Entire home/apt,350,2,1,2023-03-05,1,3,365,1,
724493104271684619,Quad Room with 2 Double beds. Room 306,171697479,Aamer,Manhattan,Midtown,40.74561,-73.9822,Private room,109,30,1,2022-11-16,0.27,28,305,1,
724511815615022203,Queen Size Bed with Balcony dedicated work space.,481108277,Evelyn,Bronx,Wakefield,40.89757,-73.85753,Private room,80,1,0,,,4,364,0,
725922310297628286,"The Treehouse: Stylish, light-filled 2bed",443485515,Dawn,Queens,Jackson Heights,40.750425002757865,-73.88092872507731,Entire home/apt,106,30,0,,,1,144,0,
725956831420905581,Spacious private room in shared apartment,475812927,Sam,Manhattan,East Harlem,40.7956,-73.93841,Private room,67,1,26,2023-02-21,5.17,7,342,26,
723327655265067578,"Spacious Queen BR. Near subway, bus and hospital",90334134,Christie,Bronx,Wakefield,40.89968,-73.85474,Private room,49,30,1,2022-12-19,0.38,3,365,1,
723332850093342408,"Grand Basement Unit,2Bdrms/3beds, 2Baths 1 EnSuite",467836473,Sandra,Brooklyn,East Flatbush,40.64031,-73.927,Private room,249,2,2,2022-12-04,0.50,3,64,2,
724517296426265971,Gramercy New Studio,181490923,Kristina,Manhattan,Flatiron District,40.74289,-73.98742,Private room,102,2,6,2023-02-19,1.34,53,364,6,
723381199394914446,Brooklyn Elegant Studio,157992328,Phelps,Brooklyn,Flatlands,40.62441731986846,-73.92434932520527,Entire home/apt,79,2,9,2023-03-03,3.75,1,92,9,
723383026787799859,"Lovely 1 bedroom unit in NYC, MSQ, Hudson Yards.",16480700,Eddie&Vlad,Manhattan,Chelsea,40.75036,-73.99546,Entire home/apt,195,1,4,2022-11-06,0.74,18,251,4,
725956975918409840,lovely 1 bedroom  room rental  Bklyn.Close to al,481395079,Geoffrey,Brooklyn,East Flatbush,40.65338,-73.95008,Private room,98,2,4,2023-01-01,1.43,1,147,4,
724518292928075902,Amazing Gramercy Studio apt,181490923,Kristina,Manhattan,Midtown,40.74461,-73.98537,Entire home/apt,189,2,4,2022-11-14,0.82,53,361,4,
725966967587357427,39-1  Renovated 3BR  Prime Hudson YardsArea,162280872,Urban Furnished,Manhattan,Hell's Kitchen,40.75649689999999,-73.9936918,Entire home/apt,184,30,0,,,159,271,0,
723396979906254244,"Myrtle Ave – #408, HDTV room,2 blocks Williamsburg",3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.69525,-73.94769,Private room,41,90,0,,,394,186,0,
724522158846134017,Great Studio Apt,181490923,Kristina,Manhattan,Midtown,40.74458,-73.98603,Private room,109,2,2,2022-12-16,0.67,53,365,2,
723404316908135712,Minutes from Manhattan. $83 a night for 3 people.,471569289,Milton,Queens,Jackson Heights,40.75369,-73.87824,Private room,83,1,6,2023-01-01,1.22,1,88,6,
724523034375739386,NYC Hidden Gem 12min to LGA and Citi Field,240306801,Ander Enterprise,Bronx,Throgs Neck,40.82643,-73.82701,Entire home/apt,123,1,11,2023-02-07,2.12,2,364,11,
723408827677339352,Cozy room in the heart of Bushwick! Room C,217786217,Tim,Brooklyn,Bushwick,40.70569,-73.92418,Private room,64,3,18,2023-02-12,3.42,3,61,18,
723420162307427553,"Nostrand Ave – #400, (Rooftop & Laundry)",3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.68928,-73.95014,Private room,30,90,0,,,394,34,0,
723424330404349150,Cozy Private Bedroom w/ Shared Bathroom & Kitchen,62605071,Anna,Brooklyn,Coney Island,40.57509,-73.99961,Private room,50,2,4,2022-11-30,0.88,6,186,4,
723433156134120705,Nostrand Ave – #399 (Rooftop & Laundry),3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.68795,-73.95016,Private room,35,90,0,,,394,309,0,
725968285614137008,"Paradise Apt~Next to AstoriaPark, Min to Manhattan",429788210,Daniel,Queens,Astoria,40.7742781380404,-73.92670568194767,Entire home/apt,231,2,11,2023-01-30,2.23,6,289,11,
724523305202489864,Nice New Studio Apt,181490923,Kristina,Manhattan,Flatiron District,40.74285,-73.98735,Entire home/apt,189,2,6,2023-01-27,1.41,53,365,6,
724524448580232686,Moder Studio Apt in Gramercy,181490923,Kristina,Manhattan,Midtown,40.74449,-73.98559,Private room,115,2,9,2023-02-10,1.90,53,365,9,
725971518963775720,Lovely private bedroom with queen size bed,475812927,Sam,Manhattan,East Harlem,40.79561,-73.93828,Private room,70,1,22,2023-01-29,4.34,7,327,22,
723456435927632001,"Serenity Sun-Filled 2BdRm w/ Deck, Yard, Parking+",189199682,Ronan,Bronx,North Riverdale,40.90421,-73.89910499999999,Entire home/apt,128,2,7,2023-02-20,1.42,2,56,7,
723473295638309657,"Lincoln Pl – #388, Prime Crown Heights",3223938,Eugene,Brooklyn,Crown Heights,40.67137,-73.95163,Private room,41,30,0,,,394,33,0,
723486009288550240,"Myrtle Ave – #410, (2 blocks to Williamsburg)",3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.69495,-73.94578,Private room,37,90,0,,,394,31,0,
724524536655951011,Large size private bedroom in shared apartment,475812927,Sam,Manhattan,East Harlem,40.79609,-73.93894,Private room,62,1,33,2023-02-24,6.27,7,333,33,
724525823875370782,Comfortable West Village Studio,865580,Peg,Manhattan,West Village,40.73588,-74.00303,Entire home/apt,285,2,22,2023-02-27,4.46,1,138,22,
724535783876553795,Cozy 1 bedroom apartment in Prime Williamsburg,50612145,Imri,Brooklyn,Williamsburg,40.7084,-73.95172,Entire home/apt,229,5,3,2023-02-24,1.03,1,293,3,
725971713008385822,Contemporary Furnished Studio,181490923,Kristina,Manhattan,Flatiron District,40.74296,-73.9873,Entire home/apt,96,2,9,2023-02-05,1.85,53,352,9,
725977249232029565,Exclusive Studio Manhattan,181490923,Kristina,Manhattan,Flatiron District,40.74245,-73.987,Entire home/apt,103,2,10,2023-01-31,2.01,53,349,10,
725981859408433983,Cozy room for female in a big house w/parking 大屋女單,371382100,Jinyun,Queens,Flushing,40.738331903870424,-73.81136744726845,Private room,34,14,0,,,3,365,0,
724539878107755137,Orange Room,68570119,Lawrence,Manhattan,Harlem,40.83013,-73.94101,Private room,159,1,3,2022-12-11,0.60,4,361,3,
725985952677469293,Cozy room with queen size bed in shared apartment,475812927,Sam,Manhattan,East Harlem,40.79586,-73.93882,Private room,72,1,24,2023-02-25,4.90,7,334,24,
725986142193287056,Family Apartment Private House,229454644,Jose,Queens,Jamaica Hills,40.71070275757372,-73.80028947418211,Entire home/apt,175,4,0,,,2,364,0,
723696807341670128,"Nostrand Ave – #398, HDTV (Rooftop & Laundry)",3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.68979,-73.95006,Private room,36,90,0,,,394,217,0,
723706143846420772,Cheerful 1 Bedroom home at The Royale Tee Oasis,170212480,Tee,Queens,Rosedale,40.66033848030279,-73.74604896821943,Private room,144,2,0,,,2,90,0,
723707308264208172,Private full bathroom/tub in lovely cosmos bedroom,473963067,Perla Joe,Brooklyn,Bedford-Stuyvesant,40.69417,-73.93469,Private room,100,1,2,2022-12-18,0.41,2,0,2,
724546124359101150,Private Suite,68570119,Lawrence,Manhattan,Harlem,40.82954,-73.94076,Private room,189,1,7,2023-01-01,1.42,4,358,7,
723734340683235060,Lovely 1 bedroom Apt in Prime Williamsburg (Cozy!),5917164,Dani,Brooklyn,Williamsburg,40.70862,-73.96045,Entire home/apt,224,5,2,2023-01-01,0.47,1,51,2,
726000335603964700,Luxury and Spacious Apt Next to the Astoria Park,429788210,Daniel,Queens,Astoria,40.77434222424394,-73.9266961812973,Entire home/apt,266,2,10,2023-02-24,2.21,6,328,10,
724566497892436514,The city life apartment!,310756552,Komako,Manhattan,Midtown,40.75104,-73.97107,Entire home/apt,160,5,0,,,1,34,0,
726007831777476600,Sleeps 4* Whole Apartment *FREE Breakfast,481408294,Reginald,Manhattan,Harlem,40.823902,-73.9460278,Entire home/apt,143,1,16,2023-03-02,3.08,2,326,16,
723752387374566324,Side Apartment,52364746,Ani,Staten Island,Tompkinsville,40.63454,-74.09525,Entire home/apt,83,2,24,2023-02-26,4.71,1,63,24,
724566696716971089,Authentic SoHo Bedroom,1539848,Edythe,Manhattan,SoHo,40.7198,-73.99989,Private room,120,3,4,2022-12-06,0.85,3,0,4,
724584995884970103,"Elegant 3 Story Townhome, Private Yard + Patio",429781557,Andrea,Brooklyn,Park Slope,40.68007,-73.97665,Entire home/apt,950,2,23,2023-02-26,4.60,2,220,23,
726015444384625403,24-12 Modern Prime Gramercy Studio-Loft W&D,162280872,Urban Furnished,Manhattan,Kips Bay,40.7389101,-73.9808275,Entire home/apt,140,30,0,,,159,364,0,
726017081477753695,Your Home Away From Home! 2 Relaxing Units,174792040,RoomPicks By Victoria,Manhattan,Midtown,40.75603,-73.98317,Entire home/apt,1136,1,0,,,120,243,0,
726018745632954909,"Bedroom in Astoria, New York",481411059,Susana,Queens,Ditmars Steinway,40.78211,-73.91281,Private room,70,30,0,,,1,364,0,
726038186245781989,Cool Rockaway Bungalow,88326292,Robert,Queens,Rockaway Beach,40.58969,-73.81385,Entire home/apt,113,30,1,2022-12-06,0.33,3,89,1,
724586753280161424,"Beautiful, Spacious, Private Oasis w/ FirePlace",49199759,Darrol,Brooklyn,Bedford-Stuyvesant,40.69418,-73.93352,Entire home/apt,170,2,16,2023-02-20,3.29,1,279,16,
724588765773370201,Clean and Modern Apartment,4909978,Ivo,Brooklyn,Greenpoint,40.71904,-73.95294,Entire home/apt,225,8,1,2023-02-04,1,1,32,1,
724606926451401539,Luxury 2 bedroom in the heart of Park Slope BK,42069602,Tawhid,Brooklyn,South Slope,40.66143,-73.98578,Entire home/apt,202,1,12,2023-02-26,2.43,3,155,12,
724635668635496527,Relaxing Home Stay in Brooklyn -1BR 1BA,467836473,Sandra,Brooklyn,East Flatbush,40.63911,-73.92754,Private room,120,1,1,2022-11-06,0.25,3,64,1,
726041127291746790,Prime waterfront 1 bed w/ parking | Williamsburg,30911020,Isaac,Brooklyn,Williamsburg,40.70995,-73.96918,Entire home/apt,268,30,0,,,1,29,0,
723779688599177145,Lovely one bedroom in the Bx. Access to local hubs,480961292,Dulaina,Bronx,Soundview,40.83003,-73.86744,Private room,90,1,8,2022-12-10,1.54,1,365,8,
724662928475967686,Located in a Lively Location! Walk to Times Square,25138314,RoomPicks By Antony,Manhattan,Midtown,40.746533338352855,-73.98562195031406,Private room,366,1,0,,,107,142,0,
723822033416473918,Modern apartment in Williamsburg,85006028,Kevin,Brooklyn,Williamsburg,40.71044,-73.95367,Private room,130,8,8,2023-01-08,1.49,3,131,8,
726051328615599170,Experience NYC Like Never Before! Pet-friendly!,25138314,RoomPicks By Antony,Manhattan,Midtown,40.74671,-73.98715,Private room,213,1,0,,,107,351,0,
726057650522445330,Steps from NYC Attractions! Pets are Welcome!,25138314,RoomPicks By Antony,Manhattan,Midtown,40.7485,-73.98753,Private room,213,1,0,,,107,351,0,
726058735834495809,Spacious comfortable Studio Gramercy,181490923,Kristina,Manhattan,Midtown,40.74457,-73.98709,Entire home/apt,187,2,9,2023-02-15,2.01,53,365,9,
726060381203348900,Peaceful Studio w/ Private Bathroom,181490923,Kristina,Manhattan,Midtown,40.74279,-73.98545,Entire home/apt,134,2,8,2023-01-30,1.62,53,364,8,
724668745243175357,The Sunshine Room.,481150531,Carol,Brooklyn,Canarsie,40.64815,-73.89833,Private room,100,1,3,2023-01-03,0.63,3,362,3,
726064730287611587,"Relax and Recharge! Four Units, Pets Allowed!",25138314,RoomPicks By Antony,Manhattan,Midtown,40.74705,-73.98551,Private room,1162,1,0,,,107,345,0,
726065035073784943,Located in Lively Location! 4 Relaxing Units,25138314,RoomPicks By Antony,Manhattan,Midtown,40.747,-73.98594,Private room,1135,1,0,,,107,346,0,
726066638596333851,"You Found it! 4 Units, Minutes from The High Line!",25138314,RoomPicks By Antony,Manhattan,Midtown,40.7482,-73.98564,Private room,1086,1,0,,,107,0,0,
726067106428611432,Prime Location! 4 Units Near Top of the Rock!,25138314,RoomPicks By Antony,Manhattan,Midtown,40.74864,-73.98586,Private room,1086,1,0,,,107,0,0,
726068178792285497,Relax and Recharge! 4 Pet-friendly Units,25138314,RoomPicks By Antony,Manhattan,Midtown,40.74715,-73.98755,Private room,1086,1,0,,,107,0,0,
726068830637448925,Relax and Unwind! Steps to Chrysler Building!,174792040,RoomPicks By Victoria,Manhattan,Murray Hill,40.75086,-73.97824,Private room,286,1,0,,,120,356,0,
723852292478224692,Cozy Two Bedroom Basement,480980663,Ahmed,Bronx,Unionport,40.82506,-73.85106,Entire home/apt,130,1,40,2023-03-03,8.05,1,342,40,
724687619261429246,*Lux Home | Super Clean | 15 Min To NYC | Wi-Fi *,481155093,Yehuda,Queens,Astoria,40.7628,-73.91135,Private room,119,2,7,2022-12-19,1.42,2,363,7,
723861207309008728,Big cosy Bushwick room,4232762,Sigfus,Brooklyn,Williamsburg,40.70601,-73.93911,Private room,82,3,0,,,4,25,0,
723861658546720537,Cozy room in giant house w/ back patio near ferry,6966161,Michal,Staten Island,St. George,40.64419,-74.0836,Private room,82,2,4,2023-01-03,1.00,6,83,4,
723878111397724292,Lovely Studio in the heart of Chelsea #6165,113723310,MyNyHousing,Manhattan,Chelsea,40.73973,-73.9995,Entire home/apt,110,30,0,,,63,248,0,
726069591321269071,Catch A Show On Broadway! 4 Relaxing Units,25138314,RoomPicks By Antony,Manhattan,Midtown,40.74666,-73.9873,Private room,1124,1,0,,,107,346,0,
726069612129826768,A Unique Gem in the Heart of New York City!,174792040,RoomPicks By Victoria,Manhattan,Murray Hill,40.74905,-73.97781,Private room,286,1,0,,,120,356,0,
726070710428229569,"Look No Further! 4 Comfortable Units, Pets Allowed",25138314,RoomPicks By Antony,Manhattan,Midtown,40.74753,-73.98541,Private room,1097,1,0,,,107,348,0,
726072401100855389,Explore the City! Minutes to Statue of Liberty!,174792040,RoomPicks By Victoria,Manhattan,Murray Hill,40.75046,-73.97644,Private room,284,1,0,,,120,359,0,
726072986682290910,Experience NYC Like Never Before! 3 Classy Units,25138314,RoomPicks By Antony,Manhattan,Midtown,40.74693,-73.9855,Private room,991,1,0,,,107,345,0,
726073675795134815,Relax and Unwind! 3 Units Close to Times Square!,25138314,RoomPicks By Antony,Manhattan,Midtown,40.74864,-73.98726,Private room,999,1,0,,,107,344,0,
726074123553985535,Best Place to Stay in NYC! 3 Convenient Units,25138314,RoomPicks By Antony,Manhattan,Midtown,40.74827,-73.98748,Private room,991,1,0,,,107,344,0,
726077367738491425,NYC Dreams At Reach! Minutes to Empire State Bldg!,174792040,RoomPicks By Victoria,Manhattan,Murray Hill,40.75051,-73.97849,Private room,286,1,0,,,120,350,0,
726077999015035223,Wonderful Stay! Minutes from East River Esplanade!,174792040,RoomPicks By Victoria,Manhattan,Murray Hill,40.74901,-73.97859,Private room,286,1,0,,,120,350,0,
726080284648377138,Your Home Away From Home! 3 Convenient Units!,25138314,RoomPicks By Antony,Manhattan,Midtown,40.74898,-73.9869,Private room,872,1,0,,,107,348,0,
726080714216367305,"Pleasant Stay! 3 Relaxing Units, Near Bryant Park",25138314,RoomPicks By Antony,Manhattan,Midtown,40.74692,-73.9856,Private room,852,1,0,,,107,349,0,
726103678068464011,Your Home Away From Home! Near Central Park,174792040,RoomPicks By Victoria,Manhattan,Theater District,40.75734,-73.98404,Entire home/apt,568,1,0,,,120,243,0,
726103780081853369,Comfort and Convenience! Pet-Friendly Property,174792040,RoomPicks By Victoria,Manhattan,Theater District,40.75757,-73.98329,Entire home/apt,568,1,0,,,120,243,0,
726103854109305456,"Prime Location! Pets Allowed, Near Times Square",174792040,RoomPicks By Victoria,Manhattan,Theater District,40.75705,-73.98359,Entire home/apt,568,1,0,,,120,243,0,
724689127246049942,Charming three bedroom carriage house,72383004,Chris,Brooklyn,Gowanus,40.67664,-73.9929,Entire home/apt,589,4,7,2023-01-02,1.48,1,157,7,
726104953235131559,Home Away From Home,481432278,Eli,Brooklyn,Crown Heights,40.67395,-73.9365,Entire home/apt,450,3,3,2023-01-03,1.27,1,0,3,
726106936418713360,Convenient Stay in New York! Pet-Friendly Property,174792040,RoomPicks By Victoria,Manhattan,Theater District,40.75577,-73.98369,Private room,507,1,0,,,120,243,0,
726107154502855652,Just What You Were Looking For! Pets Allowed,174792040,RoomPicks By Victoria,Manhattan,Theater District,40.75535,-73.98537,Private room,515,1,0,,,120,243,0,
726107512460963870,Look No Further! Pet-friendly Unit in New York!,174792040,RoomPicks By Victoria,Manhattan,Theater District,40.75595,-73.98516,Private room,507,1,0,,,120,243,0,
726112702825047806,"Private room, in beautiful Chic Apt w/ Balcony.",99551805,Linda,Queens,Astoria,40.75807,-73.91591,Private room,130,7,3,2023-01-05,0.68,1,90,3,
726116547008817044,Midtown 45 Resort - 2 Bed,475558129,Brianna,Manhattan,Midtown,40.7526680451805,-73.9724844231959,Private room,889,1,0,,,17,0,0,
723910546754682948,Huge apt with spcious bedroom - great city views!,41858333,Juan,Brooklyn,Williamsburg,40.71041,-73.96741,Private room,126,5,2,2023-03-02,0.95,1,112,2,
723924657981976138,Suite - Lg Bedroom & sofa sleeper near Barclays,705199,Lin,Brooklyn,Gowanus,40.68203,-73.98086,Private room,75,2,3,2022-12-17,0.80,2,0,3,
724702772019188387,1br plus office/studio in historic brownstone.,24981215,Paul,Brooklyn,Crown Heights,40.67621,-73.9425,Entire home/apt,140,30,0,,,2,180,0,
